step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
371,PAYMENT,18436.47,C829577062,20257.0,1820.53,M375131566,0.0,0.0,0,0
210,CASH_IN,111584.6,C1685388443,3465722.02,3577306.62,C275108098,2584843.56,2473258.96,0,0
236,PAYMENT,7545.25,C22437086,21532.0,13986.75,M1050573533,0.0,0.0,0,0
349,PAYMENT,13294.78,C1395634836,0.0,0.0,M110130539,0.0,0.0,0,0
201,TRANSFER,512660.69,C167639209,0.0,0.0,C1874138331,2089407.69,2602068.38,0,0
703,CASH_OUT,337287.72,C976181773,337287.72,0.0,C497482843,32681.26,369968.98,1,0
129,PAYMENT,7365.0,C161440442,0.0,0.0,M83734819,0.0,0.0,0,0
604,TRANSFER,4672401.04,C801580496,4672401.04,0.0,C1917884973,0.0,0.0,1,0
544,CASH_IN,82914.11,C1280643460,11220.0,94134.11,C1261771408,373996.4,291082.29,0,0
132,PAYMENT,15816.65,C539021363,0.0,0.0,M838613500,0.0,0.0,0,0
159,CASH_OUT,257546.74,C738298142,994.0,0.0,C1436879406,37535.16,295081.9,0,0
18,PAYMENT,2647.99,C1021828285,811672.77,809024.78,M1586414359,0.0,0.0,0,0
684,CASH_OUT,459.38,C24326875,459.38,0.0,C1071787427,277498.02,277957.4,1,0
141,CASH_OUT,121949.74,C1745982631,11206.0,0.0,C40360640,761393.46,883343.2,0,0
514,TRANSFER,1586799.21,C1980807641,1614.0,0.0,C1372786626,278047.18,1864846.39,0,0
311,TRANSFER,1275236.3,C1608267319,1275236.3,0.0,C584314061,0.0,0.0,1,0
12,PAYMENT,10925.58,C1443455937,0.0,0.0,M1642757260,0.0,0.0,0,0
380,PAYMENT,7519.23,C1232628334,0.0,0.0,M1236920019,0.0,0.0,0,0
13,CASH_OUT,293509.53,C248691867,0.0,0.0,C739244159,3330243.25,3623752.78,0,0
494,TRANSFER,3642569.29,C964891508,3642569.29,0.0,C262568847,0.0,0.0,1,0
157,CASH_OUT,939518.05,C2110710924,939518.05,0.0,C325441489,0.0,939518.05,1,0
236,CASH_OUT,142536.22,C316791864,0.0,0.0,C1842265107,160412.16,302948.38,0,0
403,PAYMENT,17080.78,C1684186421,0.0,0.0,M274039442,0.0,0.0,0,0
227,CASH_OUT,33954.59,C154039,0.0,0.0,C962645545,913194.22,947148.81,0,0
308,CASH_IN,94775.86,C1482147814,9182134.6,9276910.46,C2007826206,859990.62,765214.75,0,0
351,PAYMENT,5745.26,C2013664611,5059.0,0.0,M869425741,0.0,0.0,0,0
705,CASH_OUT,353090.95,C793449159,353090.95,0.0,C985064489,257783.54,610874.48,1,0
230,PAYMENT,9977.46,C1555911914,573738.04,563760.58,M1416673733,0.0,0.0,0,0
158,CASH_OUT,87646.89,C1165878521,0.0,0.0,C1768464356,3597931.72,3685578.61,0,0
402,PAYMENT,2128.4,C1082160362,20915.0,18786.6,M1376374155,0.0,0.0,0,0
213,CASH_OUT,41217.96,C419009953,34236.0,0.0,C42682589,3057.61,44275.57,0,0
131,PAYMENT,7605.75,C899243796,0.0,0.0,M1407929953,0.0,0.0,0,0
307,CASH_IN,169335.04,C1328619186,10994.0,180329.04,C1926159165,1472224.12,1302889.08,0,0
140,CASH_OUT,121730.94,C993704638,0.0,0.0,C1432374808,152165.16,273896.1,0,0
203,CASH_OUT,243833.47,C1874375679,20395.0,0.0,C229109300,1527124.12,1453814.91,0,0
224,TRANSFER,1150717.15,C578750781,1150717.15,0.0,C179427738,0.0,0.0,1,0
708,CASH_OUT,1494146.93,C171779643,1494146.93,0.0,C808534536,0.0,1494146.93,1,0
456,CASH_OUT,760984.58,C2076996831,760984.58,0.0,C1951439287,1550675.96,2311660.54,1,0
184,PAYMENT,12121.71,C531303821,99915.0,87793.29,M375094602,0.0,0.0,0,0
211,CASH_IN,131536.37,C149735283,5365729.95,5497266.32,C855106487,280235.0,148698.63,0,0
37,CASH_OUT,112562.54,C1407934575,30133.0,0.0,C1243859034,0.0,0.0,0,0
565,PAYMENT,39406.65,C992727914,51378.0,11971.35,M874042760,0.0,0.0,0,0
596,CASH_OUT,204721.27,C357911107,204721.27,0.0,C1450973124,0.0,204721.27,1,0
355,CASH_OUT,206043.55,C1682252060,295713.0,89669.45,C653999212,0.0,130070.88,0,0
157,CASH_OUT,8520.33,C175672070,0.0,0.0,C1328195338,854237.97,1205094.73,0,0
204,TRANSFER,194605.15,C1056958493,179833.0,0.0,C1461150638,218530.16,413135.31,0,0
160,CASH_IN,95109.12,C1576560222,1010349.8,1105458.92,C406613212,513281.91,418172.79,0,0
534,TRANSFER,209340.53,C447114205,209340.53,0.0,C1658435419,0.0,0.0,1,0
227,CASH_OUT,146708.16,C615563680,31403.0,0.0,C1229963378,746086.44,892794.59,0,0
41,PAYMENT,6181.62,C1048769357,0.0,0.0,M1849526991,0.0,0.0,0,0
17,CASH_OUT,211226.92,C395615978,40635.0,0.0,C677216061,0.0,211226.92,0,0
141,CASH_OUT,49906.17,C1400543251,0.0,0.0,C329210788,82202.35,132108.52,0,0
399,CASH_IN,31551.54,C1890995732,10367.0,41918.54,C282158042,104724.02,73172.48,0,0
305,CASH_OUT,213533.2,C1432646090,1213.0,0.0,C50113111,342136.25,555669.45,0,0
46,CASH_IN,94490.18,C486296095,2626441.73,2720931.91,C1817241012,110169.92,15679.74,0,0
262,CASH_OUT,13845.29,C1559714086,0.0,0.0,C1864943711,2477960.52,2491805.8,0,0
19,CASH_OUT,162196.59,C1653983778,10316.0,0.0,C979109692,24902.0,187098.59,0,0
415,CASH_OUT,23236.49,C631901150,23236.49,0.0,C705161174,179969.72,203206.21,1,0
162,CASH_IN,53593.0,C807739427,2926994.09,2980587.08,C556213003,661996.42,608403.43,0,0
378,PAYMENT,13131.87,C1488683294,0.0,0.0,M741183664,0.0,0.0,0,0
45,PAYMENT,11548.05,C1847727624,0.0,0.0,M1864416833,0.0,0.0,0,0
308,CASH_OUT,189013.48,C1834940510,100621.0,0.0,C1647632380,3158018.27,3347031.74,0,0
400,TRANSFER,130278.99,C1190702691,130278.99,0.0,C2144739676,0.0,0.0,1,0
354,CASH_IN,253129.93,C2017736577,1328499.49,1581629.42,C407484102,2713220.48,2460090.55,0,0
402,CASH_IN,91164.6,C1006717276,10924.0,102088.6,C684618941,0.0,0.0,0,0
309,CASH_OUT,96474.91,C1496296182,96474.91,0.0,C1435664818,0.0,96474.91,1,0
207,PAYMENT,22036.15,C494256374,105809.0,83772.85,M615269591,0.0,0.0,0,0
621,TRANSFER,3582885.46,C541955381,3582885.46,0.0,C212885805,0.0,0.0,1,0
635,CASH_OUT,182739.36,C1691189343,182739.36,0.0,C654896050,2520763.27,2703502.63,1,0
279,CASH_OUT,184433.86,C2012763338,94883.0,0.0,C1752289820,0.0,184433.86,0,0
262,PAYMENT,6210.29,C2003995053,2511.0,0.0,M417138511,0.0,0.0,0,0
233,CASH_IN,200510.39,C369363537,4705629.89,4906140.28,C1667786213,446445.27,245934.88,0,0
258,PAYMENT,6645.79,C1829606822,0.0,0.0,M610026730,0.0,0.0,0,0
354,CASH_OUT,10000000.0,C50848420,10000000.0,0.0,C1732619349,350562.51,10350562.51,1,0
14,CASH_IN,356037.76,C105072403,214.0,356251.76,C358587851,0.0,0.0,0,0
134,PAYMENT,11700.87,C770304390,0.0,0.0,M544467511,0.0,0.0,0,0
175,TRANSFER,895565.06,C1046781112,895565.06,0.0,C556777856,0.0,0.0,1,0
203,CASH_OUT,249873.27,C1096380680,0.0,0.0,C1997113882,370895.8,620769.07,0,0
305,PAYMENT,7166.88,C282678300,0.0,0.0,M1187155534,0.0,0.0,0,0
384,PAYMENT,2846.88,C1704572643,35922.0,33075.12,M1260518264,0.0,0.0,0,0
310,CASH_OUT,152093.53,C1839646875,23147.0,0.0,C88411401,168135.61,320229.14,0,0
182,PAYMENT,4420.59,C1039854846,0.0,0.0,M1014833215,0.0,0.0,0,0
258,PAYMENT,17457.41,C376068989,0.0,0.0,M1117701647,0.0,0.0,0,0
619,TRANSFER,595854.2,C1100776599,595854.2,0.0,C385080311,0.0,0.0,1,0
161,CASH_OUT,135887.91,C2135024951,10058.0,0.0,C1828358848,289857.93,425745.84,0,0
18,PAYMENT,19333.58,C858272860,120427.0,101093.42,M1818912596,0.0,0.0,0,0
183,CASH_IN,204248.96,C1979092288,16929190.19,17133439.15,C280226418,3718228.98,3513980.02,0,0
184,CASH_OUT,242749.99,C1932377773,16862.0,0.0,C1210916533,0.0,242749.99,0,0
36,CASH_OUT,320205.6,C1767542468,0.0,0.0,C1535007005,623617.34,1130032.26,0,0
372,CASH_IN,27853.7,C1572032278,1997374.83,2025228.53,C1992278831,174577.09,146723.39,0,0
309,CASH_OUT,84122.39,C391378785,0.0,0.0,C1448830976,182567.55,266689.94,0,0
138,PAYMENT,22279.86,C2076981856,198916.0,176636.14,M992493046,0.0,0.0,0,0
260,PAYMENT,6291.48,C2124737484,56176.0,49884.52,M1937809253,0.0,0.0,0,0
301,PAYMENT,8978.64,C1861908874,250417.0,241438.36,M1872633409,0.0,0.0,0,0
378,CASH_OUT,68342.8,C1654473311,51719.0,0.0,C1856515353,637737.06,565812.34,0,0
36,CASH_OUT,270566.57,C300451543,6494.0,0.0,C35275622,0.0,586645.37,0,0
279,CASH_OUT,97392.76,C335960309,102194.0,4801.24,C784004593,0.0,97392.76,0,0
132,PAYMENT,22173.62,C666227771,0.0,0.0,M151537842,0.0,0.0,0,0
251,CASH_IN,72158.42,C951986519,1606687.23,1678845.65,C664419917,397195.41,325036.99,0,0
254,TRANSFER,653949.74,C747760381,653949.74,0.0,C2069990042,0.0,0.0,1,0
158,CASH_OUT,22068.43,C777485854,232286.0,210217.57,C124722810,2980860.05,3002928.48,0,0
521,TRANSFER,525155.79,C66538497,525155.79,0.0,C586669216,0.0,0.0,1,0
540,CASH_OUT,47481.9,C1703320349,0.0,0.0,C743882634,744897.64,792379.54,0,0
275,CASH_OUT,326198.97,C1677559682,534426.0,208227.03,C22890079,0.0,326198.97,0,0
158,CASH_IN,235923.86,C1726653191,45858.21,281782.08,C2109710461,406642.37,170718.51,0,0
396,CASH_IN,98119.99,C2137240372,1823929.94,1922049.93,C464117087,3388555.85,3342996.29,0,0
600,TRANSFER,3455440.17,C1093183182,3455440.17,0.0,C112266797,0.0,0.0,1,0
325,CASH_OUT,121464.92,C1235481618,31136.0,0.0,C2131020093,255102.51,110654.32,0,0
379,PAYMENT,5507.97,C345224144,0.0,0.0,M392343535,0.0,0.0,0,0
188,TRANSFER,166922.22,C803012192,9704.0,0.0,C2088146489,0.0,166922.22,0,0
505,TRANSFER,2251225.38,C1960849749,2251225.38,0.0,C785239841,0.0,0.0,1,0
234,TRANSFER,1019034.79,C1659116014,0.0,0.0,C585968247,10224940.18,11242386.25,0,0
187,PAYMENT,2300.06,C1563963083,20483.0,18182.94,M70769724,0.0,0.0,0,0
161,TRANSFER,1533798.48,C1167018610,1533798.48,0.0,C2064362362,0.0,0.0,1,0
303,CASH_OUT,211633.16,C556588380,307270.92,95637.75,C1889914876,693794.76,905427.92,0,0
328,PAYMENT,11361.68,C1611197519,51542.0,40180.32,M1975523642,0.0,0.0,0,0
236,PAYMENT,7138.44,C2112417783,11704.0,4565.56,M1054291577,0.0,0.0,0,0
184,TRANSFER,526623.13,C1808822016,10875.0,0.0,C729794428,722831.23,1249454.35,0,0
403,CASH_OUT,108045.0,C670330382,0.0,0.0,C1918267415,2189780.68,2297825.67,0,0
13,PAYMENT,5792.93,C103146240,546442.48,540649.55,M1359357466,0.0,0.0,0,0
135,CASH_IN,33348.68,C1039714450,8671928.84,8705277.51,C779475713,62361.66,29012.99,0,0
673,TRANSFER,645104.5,C986606051,645104.5,0.0,C175407589,0.0,0.0,1,0
155,CASH_IN,247474.04,C1969899698,8366365.19,8613839.23,C590348726,2496597.69,2249123.65,0,0
715,TRANSFER,621080.67,C323981419,621080.67,0.0,C21881841,0.0,0.0,1,0
277,CASH_OUT,239121.18,C2047697635,0.0,0.0,C53443461,250452.44,489573.62,0,0
184,CASH_OUT,95504.16,C351014542,55753.0,0.0,C215311903,616691.11,712195.27,0,0
585,CASH_IN,268380.67,C1329448931,5378895.29,5647275.97,C671486258,722825.11,454444.43,0,0
349,PAYMENT,8337.93,C1506689061,439431.0,431093.07,M554584850,0.0,0.0,0,0
565,CASH_OUT,364715.24,C1494182124,364715.24,0.0,C1189627156,547144.76,911860.0,1,0
44,CASH_OUT,203150.54,C348542549,0.0,0.0,C1258692422,679605.18,882755.73,0,0
39,TRANSFER,440214.35,C190245083,0.0,0.0,C605380223,969995.6,1410209.95,0,0
457,CASH_OUT,145482.09,C27253971,145482.09,0.0,C325487676,1686412.37,1831894.45,1,0
309,CASH_OUT,144375.1,C1958601185,0.0,0.0,C1023969368,520757.02,665132.12,0,0
284,PAYMENT,6866.65,C2092478289,549.0,0.0,M810420146,0.0,0.0,0,0
139,PAYMENT,19160.44,C190639174,0.0,0.0,M921565970,0.0,0.0,0,0
409,TRANSFER,3260215.75,C1523193770,3260215.75,0.0,C670256021,0.0,0.0,1,0
400,CASH_OUT,130278.99,C2081998466,130278.99,0.0,C1015309209,690756.3,821035.3,1,0
327,PAYMENT,41142.36,C1802784867,10267.0,0.0,M1122848658,0.0,0.0,0,0
236,CASH_OUT,6380.8,C622064753,53642.0,47261.2,C853359906,560372.09,566752.89,0,0
327,CASH_IN,145514.28,C2105616632,572.0,146086.28,C1294314636,0.0,0.0,0,0
287,PAYMENT,11921.54,C696266580,694112.79,682191.25,M743821749,0.0,0.0,0,0
86,TRANSFER,17822.02,C1763423014,17822.02,0.0,C2088891396,0.0,0.0,1,0
728,TRANSFER,6322399.97,C1838430036,6322399.97,0.0,C432858723,0.0,0.0,1,0
686,CASH_OUT,1637875.33,C1616830000,1637875.33,0.0,C682431891,2042965.58,3680840.92,1,0
8,TRANSFER,222.0,C1961506277,222.0,0.0,C378841819,0.0,267095.19,1,0
202,PAYMENT,23431.96,C51691923,31183.0,7751.04,M1770902743,0.0,0.0,0,0
729,CASH_OUT,90026.9,C157425928,90026.9,0.0,C1303144727,339171.02,429197.92,1,0
279,CASH_IN,160494.33,C457506643,1450696.38,1611190.72,C1369941160,196000.16,35505.82,0,0
332,PAYMENT,7419.61,C2009251127,25329.0,17909.39,M911681856,0.0,0.0,0,0
119,CASH_OUT,148070.97,C1672177335,2002.0,0.0,C2121831742,2515489.7,2663560.67,0,0
254,CASH_OUT,351043.07,C1106509980,116619.0,0.0,C1926619681,47723.82,398766.88,0,0
279,PAYMENT,3779.36,C1017314740,6098.0,2318.64,M1281259873,0.0,0.0,0,0
178,PAYMENT,14691.54,C798186271,0.0,0.0,M1518291364,0.0,0.0,0,0
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1,0
323,PAYMENT,2563.51,C470457199,56103.2,53539.69,M2103002282,0.0,0.0,0,0
353,TRANSFER,839008.91,C2024314550,839008.91,0.0,C510808127,0.0,0.0,1,0
527,TRANSFER,271562.24,C1256644406,0.0,0.0,C1471875611,2934954.49,3206516.74,0,0
351,TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1,0
374,CASH_OUT,330061.88,C160143945,147693.0,0.0,C747060590,0.0,330061.88,0,0
610,CASH_OUT,298754.96,C87645050,298754.96,0.0,C1812719573,1865811.93,2164566.89,1,0
397,PAYMENT,23820.38,C1531078025,6606.0,0.0,M939037265,0.0,0.0,0,0
84,CASH_OUT,39379.45,C743472915,39379.45,0.0,C165832169,188532.97,227912.43,1,0
365,TRANSFER,93581.19,C948820574,93581.19,0.0,C1013301931,0.0,0.0,1,0
204,CASH_OUT,209554.04,C1991925532,103300.0,0.0,C1201262874,90379.02,250281.84,0,0
604,TRANSFER,714218.48,C454938739,714218.48,0.0,C482986731,0.0,0.0,1,0
161,CASH_OUT,533315.62,C2127290182,0.0,0.0,C1520555969,1514949.19,2541728.38,0,0
280,CASH_IN,176845.67,C1021435381,1133272.43,1310118.1,C1373970969,7002943.99,6826098.32,0,0
450,TRANSFER,10000000.0,C524119157,19228514.1,9228514.1,C1979637041,0.0,0.0,1,0
280,PAYMENT,9334.66,C1009867558,1957.31,0.0,M1961451993,0.0,0.0,0,0
334,CASH_IN,198887.55,C1769074270,7453814.02,7652701.56,C1896999135,737163.77,538276.22,0,0
4,CASH_OUT,86070.17,C1699873763,86070.17,0.0,C560041895,0.0,86070.17,1,0
328,CASH_OUT,95549.82,C590201870,0.0,0.0,C1753221242,268940.74,364490.56,0,0
322,CASH_OUT,108213.6,C1360735702,108213.6,0.0,C831415203,3191417.38,3299630.98,1,0
278,PAYMENT,15158.56,C369208706,0.0,0.0,M1716975574,0.0,0.0,0,0
371,PAYMENT,65523.58,C1987542208,933.0,0.0,M19559947,0.0,0.0,0,0
39,CASH_OUT,629431.23,C1468764171,214049.0,0.0,C1143566273,1163.54,630594.77,0,0
37,PAYMENT,52581.29,C640927493,9389.0,0.0,M138736111,0.0,0.0,0,0
131,CASH_OUT,75791.98,C297632291,13812.0,0.0,C1405679624,0.0,75791.98,0,0
9,TRANSFER,1337906.92,C476084736,31941.0,0.0,C275925618,0.0,1687482.2,0,0
154,CASH_IN,17669.99,C1915426633,5600.0,23269.99,C83954503,0.0,0.0,0,0
505,CASH_OUT,2979972.78,C1670945356,2979972.78,0.0,C788738425,267407.43,3247380.2,1,0
31,CASH_OUT,378204.02,C1309442409,378204.02,0.0,C1009459055,0.0,378204.02,1,0
211,PAYMENT,1967.51,C2016779189,281.0,0.0,M2104952361,0.0,0.0,0,0
360,TRANSFER,261742.96,C913474262,261742.96,0.0,C627102981,0.0,0.0,1,0
275,PAYMENT,4914.0,C643376447,23008.62,18094.63,M529343290,0.0,0.0,0,0
98,TRANSFER,1273674.05,C2014013314,1273674.05,0.0,C315419844,0.0,0.0,1,0
399,PAYMENT,26067.38,C812049215,1190.0,0.0,M1813626735,0.0,0.0,0,0
233,CASH_IN,264305.85,C419210094,985.0,265290.85,C644009442,2980231.94,2715926.1,0,0
231,TRANSFER,273821.76,C121294173,273821.76,0.0,C815544341,0.0,0.0,1,0
692,CASH_OUT,349619.91,C925944949,349619.91,0.0,C345169466,1472559.62,1822179.54,1,0
223,TRANSFER,334890.91,C1711836423,334890.91,0.0,C1676868220,0.0,0.0,1,0
157,PAYMENT,25081.19,C156864904,21575.0,0.0,M71202184,0.0,0.0,0,0
724,TRANSFER,72389.42,C369360182,72389.42,0.0,C1892199981,0.0,0.0,1,0
183,TRANSFER,715841.11,C383146350,16512.0,0.0,C405152514,141002.38,856843.48,0,0
613,CASH_OUT,327791.14,C1118147077,327791.14,0.0,C1575522252,175013.26,502804.4,1,0
540,PAYMENT,12665.89,C721463239,0.0,0.0,M74458893,0.0,0.0,0,0
355,CASH_IN,195402.11,C1479518245,4782251.05,4977653.16,C1529233820,881115.37,685713.27,0,0
402,CASH_OUT,221414.5,C1071005315,102708.0,0.0,C1039675192,1189592.68,1411007.18,0,0
354,CASH_OUT,58331.76,C759962875,0.0,0.0,C2143290788,1280470.35,1338802.11,0,0
300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1,0
299,CASH_OUT,188348.33,C1242785699,100124.0,0.0,C916146305,2975357.59,3418569.61,0,0
256,CASH_OUT,40114.49,C1675089398,24598.0,0.0,C892362537,751939.96,792054.45,0,0
18,CASH_OUT,19358.73,C1170457575,0.0,0.0,C1422727866,537629.53,556988.26,0,0
59,TRANSFER,394388.09,C1625333778,394388.09,0.0,C940087282,0.0,0.0,1,0
670,TRANSFER,929106.32,C1689585176,929106.32,0.0,C57612044,0.0,0.0,1,0
688,PAYMENT,17837.01,C201129268,21892.0,4054.99,M1395623690,0.0,0.0,0,0
380,CASH_OUT,28464.83,C1333994061,143671.0,115206.17,C302376822,0.0,28464.83,0,0
140,PAYMENT,13770.48,C1537381109,20056.0,6285.52,M1327776937,0.0,0.0,0,0
66,CASH_OUT,2096634.43,C65342125,2096634.43,0.0,C282355647,183429.98,2280064.41,1,0
404,CASH_OUT,25634.56,C755980216,0.0,0.0,C1368955366,203974.01,229608.56,0,0
694,TRANSFER,174107.36,C1167176851,174107.36,0.0,C1633521068,0.0,0.0,1,0
737,TRANSFER,946705.53,C1524194171,946705.53,0.0,C357888969,0.0,0.0,1,0
398,CASH_IN,262917.64,C518996260,25980345.26,26243262.9,C220535284,3741515.58,3478597.94,0,0
300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
356,CASH_OUT,145762.77,C1248737908,657293.0,511530.23,C1511753499,0.0,145762.77,0,0
275,PAYMENT,1604.03,C1063742446,210409.0,208804.97,M1299009178,0.0,0.0,0,0
38,PAYMENT,13119.97,C1502174698,15326.0,2206.03,M1198426298,0.0,0.0,0,0
279,PAYMENT,1420.82,C727673296,5107.0,3686.19,M589661424,0.0,0.0,0,0
180,TRANSFER,173309.11,C1060408548,173309.11,0.0,C1602479999,0.0,0.0,1,0
331,CASH_OUT,226323.76,C1505711421,0.0,0.0,C870958103,233062.73,459386.48,0,0
282,TRANSFER,181647.66,C54761777,181647.66,0.0,C1435233045,0.0,0.0,1,0
321,CASH_OUT,345750.97,C159174355,16979.0,0.0,C308913204,480548.66,826299.63,0,0
60,TRANSFER,581421.85,C1021314422,581421.85,0.0,C2062695733,0.0,0.0,1,0
396,TRANSFER,353783.72,C234084293,0.0,0.0,C1474695154,1639764.23,1993547.95,0,0
254,CASH_IN,660037.98,C1416785432,155689.0,815726.98,C135304916,1060276.91,400238.93,0,0
664,CASH_OUT,639991.03,C1750763630,639991.03,0.0,C2000520198,0.0,639991.03,1,0
403,CASH_IN,159299.25,C1987148859,6739171.19,6898470.44,C421189395,3701366.38,3542067.12,0,0
276,CASH_OUT,7832.09,C1262668971,0.0,0.0,C615238056,427319.08,435151.17,0,0
404,PAYMENT,1002.99,C1796020538,12118.0,11115.01,M1752870897,0.0,0.0,0,0
36,CASH_OUT,8718.11,C1774249032,0.0,0.0,C600286160,148557.67,157275.77,0,0
129,CASH_OUT,489749.48,C2077637967,0.0,0.0,C2091799381,1369401.31,2995600.33,0,0
504,CASH_OUT,1380940.73,C1061974347,1380940.73,0.0,C2132628284,185939.03,1566879.76,1,0
592,CASH_OUT,134822.01,C1741448099,30010.0,0.0,C610631012,0.0,134822.01,0,0
293,TRANSFER,234673.76,C954355337,234673.76,0.0,C669925274,0.0,0.0,1,0
479,CASH_OUT,6669495.34,C155884105,6669495.34,0.0,C52395788,251579.17,6921074.51,1,0
15,CASH_IN,218712.67,C1633140448,36559.0,255271.67,C794873386,3768884.54,3550171.87,0,0
592,PAYMENT,2855.88,C1283170944,58594.0,55738.12,M952035449,0.0,0.0,0,0
120,TRANSFER,746518.21,C1049419908,746518.21,0.0,C713376763,0.0,0.0,1,0
345,PAYMENT,19406.28,C1131402523,190270.6,170864.31,M250666917,0.0,0.0,0,0
572,TRANSFER,262960.23,C1013385845,262960.23,0.0,C1547908337,0.0,0.0,1,0
204,PAYMENT,14482.14,C434485101,0.0,0.0,M164680818,0.0,0.0,0,0
568,CASH_OUT,32521.24,C2134024588,32521.24,0.0,C492914405,327985.18,360506.42,1,0
327,CASH_IN,499380.8,C1185547992,1434413.45,1933794.24,C1547202245,626865.52,127484.73,0,0
161,CASH_OUT,263270.68,C28504171,92686.0,0.0,C2010431707,0.0,263270.68,0,0
274,CASH_IN,111704.72,C2143355930,5123536.54,5235241.26,C1477288069,695083.99,583379.27,0,0
463,TRANSFER,1168274.14,C1604466708,1168274.14,0.0,C1732055737,0.0,0.0,1,0
141,CASH_OUT,350800.27,C1071591900,350800.27,0.0,C1325541393,3904036.08,4254836.35,1,0
355,CASH_IN,186434.64,C976869706,703.0,187137.64,C2103075408,0.0,0.0,0,0
722,CASH_OUT,3071270.72,C1272560847,3071270.72,0.0,C116742531,153082.28,3224353.0,1,0
400,CASH_IN,133594.36,C1768000351,10076703.52,10210297.88,C1877626139,188057.13,54462.77,0,0
596,PAYMENT,14139.44,C437875601,535559.62,521420.18,M57656214,0.0,0.0,0,0
538,CASH_OUT,1392337.38,C874241747,1392337.38,0.0,C762678995,125815.9,1518153.28,1,0
188,CASH_IN,152107.86,C870833845,6334221.48,6486329.34,C846484205,4489681.62,4337573.76,0,0
401,CASH_OUT,118863.93,C1523434016,0.0,0.0,C695235200,140889.72,259753.65,0,0
404,TRANSFER,10000000.0,C2023224715,12754759.04,2754759.04,C1730830963,0.0,0.0,1,0
741,CASH_OUT,10000000.0,C677394894,10000000.0,0.0,C1866259073,0.0,10000000.0,1,0
14,PAYMENT,17541.6,C884796861,12954.7,0.0,M1690394567,0.0,0.0,0,0
394,PAYMENT,70614.72,C597514317,15835.0,0.0,M579722974,0.0,0.0,0,0
411,CASH_OUT,2068313.94,C338311472,2068313.94,0.0,C1131834798,0.0,2068313.94,1,0
44,CASH_IN,112437.32,C1884327450,7355184.76,7467622.08,C1474181376,671804.52,559367.2,0,0
190,TRANSFER,1075241.91,C323779023,0.0,0.0,C1856169468,7678375.94,8753617.85,0,0
277,CASH_OUT,142668.71,C922371862,0.0,0.0,C2051193844,181472.99,324141.7,0,0
43,CASH_OUT,94576.46,C11622838,18904.0,0.0,C1390083098,0.0,94576.46,0,0
323,TRANSFER,1140474.16,C814253081,0.0,0.0,C1500998589,3434546.68,4575020.84,0,0
18,CASH_IN,50999.52,C696934149,50973.0,101972.52,C1797045691,0.0,0.0,0,0
184,CASH_IN,62147.51,C1799555331,198402.0,260549.51,C1410964503,256009.97,193862.45,0,0
254,TRANSFER,510053.3,C273379425,7526.0,0.0,C1747249204,400324.71,910378.01,0,0
277,CASH_IN,82534.5,C425038418,773595.05,856129.55,C168874772,11292790.52,11210256.02,0,0
230,CASH_IN,35576.03,C1017558428,2907725.04,2943301.06,C415728486,1743359.67,1707783.64,0,0
197,CASH_OUT,486060.16,C558066114,486060.16,0.0,C1244940749,0.0,486060.16,1,0
133,PAYMENT,12834.08,C283871823,0.0,0.0,M330810294,0.0,0.0,0,0
235,CASH_OUT,84709.85,C1545463754,62572.18,0.0,C622870452,2848932.61,2933642.46,0,0
482,TRANSFER,75659.33,C807173004,75659.33,0.0,C1577384296,0.0,0.0,1,0
208,CASH_OUT,8024.22,C538408322,148260.0,140235.78,C464294308,286113.04,294137.27,0,0
232,PAYMENT,4553.12,C2115840189,0.0,0.0,M766296397,0.0,0.0,0,0
227,CASH_IN,691694.36,C890998824,741162.4,1432856.76,C1004513120,4897628.17,4205933.81,0,0
416,TRANSFER,27276.07,C746928702,27276.07,0.0,C1644712820,0.0,0.0,1,0
185,PAYMENT,8375.37,C1530026844,37895.0,29519.63,M863474603,0.0,0.0,0,0
330,PAYMENT,3227.2,C251085802,14432.0,11204.8,M940387582,0.0,0.0,0,0
396,PAYMENT,8291.4,C2008097188,0.0,0.0,M1726255571,0.0,0.0,0,0
8,PAYMENT,16693.07,C772345783,10200.0,0.0,M2111683444,0.0,0.0,0,0
379,CASH_OUT,17216.14,C2031058034,17216.14,0.0,C413925568,30730.87,47947.01,1,0
302,PAYMENT,42485.52,C1246830117,20334.0,0.0,M915220356,0.0,0.0,0,0
304,PAYMENT,20246.79,C1603693549,30244.0,9997.21,M630119081,0.0,0.0,0,0
602,CASH_OUT,1976666.45,C286962871,1976666.45,0.0,C1066958378,0.0,1976666.45,1,0
563,CASH_OUT,633610.66,C382898342,633610.66,0.0,C1625958226,0.0,633610.66,1,0
519,CASH_OUT,21738.98,C1895636765,21738.98,0.0,C386641787,0.0,21738.98,1,0
357,TRANSFER,2239461.29,C972148639,2239461.29,0.0,C1247043439,0.0,0.0,1,0
