DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA NAME,Part 1-2,Crime code,Crime Code Desc,Vict Age,Vict Sex,Premis Cd,Premis Desc,Status Desc,LAT,LON
201213943,06-01-2020 00:00,06-01-2020 00:00,1000,77th Street,1,251,SHOTS FIRED AT INHABITED DWELLING,49,F,501,SINGLE FAMILY DWELLING,Adult Arrest,33.9644,-118.2842
200105709,01/25/2020 12:00:00 AM,01/25/2020 12:00:00 AM,1040,Central,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",29,M,713,CONVENTION CENTER,Invest Cont,34.0431,-118.2692
200612288,07-07-2020 00:00,07-07-2020 00:00,1525,Hollywood,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.094,-118.39
200611886,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,220,Hollywood,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0865,-118.3169
201226612,12-09-2020 00:00,12-08-2020 00:00,1500,77th Street,2,623,BATTERY POLICE (SIMPLE),0,F,753,DETENTION/JAIL FACILITY,Adult Arrest,33.9703,-118.2783
200916764,11-03-2020 00:00,11-03-2020 00:00,300,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,31,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.1515,-118.4601
200321099,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,805,Southwest,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",19,X,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.0041,-118.3325
200816822,11/24/2020 12:00:00 AM,10/30/2020 12:00:00 AM,921,West LA,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,,203,OTHER BUSINESS,Invest Cont,34.0492,-118.4394
201216955,07/22/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1700,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,501,SINGLE FAMILY DWELLING,Invest Cont,33.9941,-118.2985
200609358,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,100,Hollywood,1,320,"BURGLARY, ATTEMPTED",0,X,210,RESTAURANT/FAST FOOD,Adult Arrest,34.1018,-118.3009
200804757,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1030,West LA,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",53,F,108,PARKING LOT,Invest Cont,34.0492,-118.4397
200204557,01-12-2020 00:00,01-12-2020 00:00,1650,Rampart,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Juv Arrest,34.0596,-118.2701
201224191,11-09-2020 00:00,11-09-2020 00:00,1730,77th Street,2,920,KIDNAPPING - GRAND ATTEMPT,4,M,102,SIDEWALK,Invest Cont,33.9705,-118.2696
201307162,02/23/2020 12:00:00 AM,02/22/2020 12:00:00 AM,900,Newton,1,330,BURGLARY FROM VEHICLE,26,F,101,STREET,Invest Cont,34.0326,-118.23
200315092,08-01-2020 00:00,08-01-2020 00:00,2320,Southwest,1,761,BRANDISH WEAPON,34,M,108,PARKING LOT,Invest Cont,34.0291,-118.2915
200714705,10-09-2020 00:00,10-09-2020 00:00,1000,Wilshire,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,34.0371,-118.3687
200209184,04/20/2020 12:00:00 AM,01-02-2020 00:00,935,Rampart,1,480,BIKE - STOLEN,32,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.045,-118.2818
200211061,06-07-2020 00:00,06-07-2020 00:00,2200,Rampart,2,624,BATTERY - SIMPLE ASSAULT,27,M,108,PARKING LOT,Invest Cont,34.0562,-118.2673
201307981,03-11-2020 00:00,03-08-2020 00:00,1800,Newton,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,108,PARKING LOT,Invest Cont,34.0287,-118.2322
201006192,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,1309,West Valley,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",Invest Cont,34.221,-118.4989
201223646,10/30/2020 12:00:00 AM,10/30/2020 12:00:00 AM,2240,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Arrest,33.9659,-118.2765
200912679,07/23/2020 12:00:00 AM,02/27/2020 12:00:00 AM,900,Van Nuys,2,888,TRESPASSING,0,X,101,STREET,Invest Cont,34.1802,-118.4443
201309884,04/25/2020 12:00:00 AM,04/23/2020 12:00:00 AM,2030,Newton,1,210,ROBBERY,54,M,101,STREET,Invest Cont,33.9925,-118.2701
200704937,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,300,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,31,M,103,ALLEY,Invest Cont,34.0871,-118.3441
200511633,07-09-2020 00:00,07-08-2020 00:00,1700,Harbor,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.7948,-118.2694
200111581,05-11-2020 00:00,04/29/2020 12:00:00 AM,1030,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,F,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.0503,-118.2433
200608099,03/19/2020 12:00:00 AM,03/19/2020 12:00:00 AM,545,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,726,POLICE FACILITY,Invest Cont,34.0944,-118.331
200610376,05/14/2020 12:00:00 AM,05-05-2020 00:00,1200,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.1173,-118.3379
200312335,06-05-2020 00:00,06-05-2020 00:00,1635,Southwest,2,624,BATTERY - SIMPLE ASSAULT,66,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0099,-118.2959
200809925,05-07-2020 00:00,05-07-2020 00:00,1500,West LA,2,354,THEFT OF IDENTITY,85,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.052,-118.4667
201109222,05-10-2020 00:00,04/17/2020 12:00:00 AM,1200,Northeast,1,510,VEHICLE - STOLEN,0,,707,GARAGE/CARPORT,Invest Cont,34.0865,-118.2694
201015689,12-03-2020 00:00,12-02-2020 00:00,1730,West Valley,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,249,NURSERY/FLOWER SHOP,Invest Cont,34.1866,-118.5422
200507310,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,1930,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.7976,-118.3011
201205748,01/25/2020 12:00:00 AM,01/24/2020 12:00:00 AM,801,77th Street,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,44,F,301,GAS STATION,Adult Other,33.96,-118.309
201100811,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1700,Northeast,1,520,VEHICLE - ATTEMPT STOLEN,53,M,108,PARKING LOT,Invest Cont,34.1218,-118.2251
201304422,01-09-2020 00:00,01-08-2020 00:00,2100,Newton,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,501,SINGLE FAMILY DWELLING,Adult Arrest,34.0128,-118.2565
201007123,03-11-2020 00:00,03-11-2020 00:00,1655,West Valley,2,624,BATTERY - SIMPLE ASSAULT,47,M,102,SIDEWALK,Adult Other,34.1993,-118.5535
201214881,06/18/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1000,77th Street,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.9792,-118.2892
200505655,02-09-2020 00:00,02-09-2020 00:00,1845,Harbor,2,624,BATTERY - SIMPLE ASSAULT,31,F,222,LAUNDROMAT,Invest Cont,33.7243,-118.2963
201204813,01-12-2020 00:00,01-12-2020 00:00,1530,77th Street,2,624,BATTERY - SIMPLE ASSAULT,61,M,501,SINGLE FAMILY DWELLING,Adult Arrest,33.9933,-118.307
201012465,08/26/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1800,West Valley,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",55,M,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.1938,-118.5524
201210854,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,100,77th Street,2,624,BATTERY - SIMPLE ASSAULT,42,F,102,SIDEWALK,Adult Other,33.997,-118.2886
201305189,01/22/2020 12:00:00 AM,01/21/2020 12:00:00 AM,1800,Newton,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,203,OTHER BUSINESS,Invest Cont,33.9852,-118.2696
201207670,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,200,77th Street,1,210,ROBBERY,29,M,101,STREET,Invest Cont,33.9667,-118.2871
200318844,10/14/2020 12:00:00 AM,10-07-2020 00:00,800,Southwest,2,354,THEFT OF IDENTITY,80,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0237,-118.2977
200709908,05/31/2020 12:00:00 AM,05/31/2020 12:00:00 AM,130,Wilshire,1,310,BURGLARY,0,F,406,OTHER STORE,Adult Other,34.0836,-118.3487
200507899,04-03-2020 00:00,04-03-2020 00:00,1200,Harbor,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,103,ALLEY,Adult Other,33.727,-118.2902
201008392,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,2000,West Valley,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.212,-118.5374
200909336,05-05-2020 00:00,05-05-2020 00:00,315,Van Nuys,1,330,BURGLARY FROM VEHICLE,41,M,101,STREET,Invest Cont,34.1612,-118.4574
200716814,12-07-2020 00:00,12-06-2020 00:00,1800,Wilshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),57,M,101,STREET,Invest Cont,34.0357,-118.332
200204562,01-11-2020 00:00,01-11-2020 00:00,2040,Rampart,2,624,BATTERY - SIMPLE ASSAULT,30,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0535,-118.2609
200315504,08-09-2020 00:00,08-09-2020 00:00,1950,Southwest,1,440,THEFT PLAIN - PETTY ($950 & UNDER),57,F,102,SIDEWALK,Invest Cont,34.0103,-118.3002
201009982,06/14/2020 12:00:00 AM,06-12-2020 00:00,1119,West Valley,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,38,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.1541,-118.501
200909368,05-06-2020 00:00,05-05-2020 00:00,830,Van Nuys,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,41,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.2012,-118.4574
201221512,09/27/2020 12:00:00 AM,09/25/2020 12:00:00 AM,520,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,210,RESTAURANT/FAST FOOD,Invest Cont,33.9792,-118.2893
200320945,11/26/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1230,Southwest,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",42,F,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.0064,-118.2879
201108544,04/20/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1700,Northeast,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.1189,-118.2031
200700649,04-04-2020 00:00,04-03-2020 00:00,2300,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),45,F,203,OTHER BUSINESS,Invest Cont,34.0761,-118.3272
200300896,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,915,Southwest,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),47,M,101,STREET,Adult Arrest,34.02,-118.3029
201210465,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,2020,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,M,514,GROUP HOME,Invest Cont,33.9656,-118.2673
201214515,06-11-2020 00:00,06-11-2020 00:00,2130,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,F,501,SINGLE FAMILY DWELLING,Adult Arrest,33.986,-118.2859
200411785,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,455,Hollenbeck,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,101,STREET,Invest Cont,34.0606,-118.2144
201011570,08-01-2020 00:00,08-01-2020 00:00,1400,West Valley,1,210,ROBBERY,18,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1924,-118.4837
200611456,06/16/2020 12:00:00 AM,06/15/2020 12:00:00 AM,1430,Hollywood,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,503,HOTEL,Invest Cont,34.098,-118.3393
200817047,12-01-2020 00:00,11/20/2020 12:00:00 AM,1145,West LA,2,624,BATTERY - SIMPLE ASSAULT,62,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0496,-118.3875
200404183,01-05-2020 00:00,01-05-2020 00:00,2010,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),63,F,501,SINGLE FAMILY DWELLING,Adult Other,34.0499,-118.2009
201223136,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,1915,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,102,SIDEWALK,Invest Cont,33.9455,-118.309
200107564,02/13/2020 12:00:00 AM,02-12-2020 00:00,1930,Central,1,330,BURGLARY FROM VEHICLE,33,M,101,STREET,Invest Cont,34.0517,-118.2474
200608304,03/24/2020 12:00:00 AM,03/24/2020 12:00:00 AM,1550,Hollywood,2,624,BATTERY - SIMPLE ASSAULT,20,F,101,STREET,Invest Cont,34.0944,-118.3277
201205074,01/16/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1625,77th Street,1,761,BRANDISH WEAPON,69,M,251,RECYCLING CENTER,Adult Arrest,33.9891,-118.3139
200816338,11-11-2020 00:00,11-11-2020 00:00,2205,West LA,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0,M,505,MOTEL,Invest Cont,34.0336,-118.3807
200101052,10-11-2020 00:00,10-10-2020 00:00,2130,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,102,SIDEWALK,Adult Arrest,34.046,-118.251
200305889,02-01-2020 00:00,01/31/2020 12:00:00 AM,2000,Southwest,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),29,F,101,STREET,Invest Cont,34.0074,-118.329
200114073,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2346,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",61,F,835,7TH AND METRO CENTER (NOT LINE SPECIFIC),Invest Cont,34.0505,-118.2588
200405489,02-07-2020 00:00,02-06-2020 00:00,2115,Hollenbeck,2,946,OTHER MISCELLANEOUS CRIME,12,F,501,SINGLE FAMILY DWELLING,Adult Other,34.0445,-118.2116
201211063,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,5,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,101,STREET,Invest Cont,33.9679,-118.2695
200112245,05/28/2020 12:00:00 AM,05/27/2020 12:00:00 AM,100,Central,1,440,THEFT PLAIN - PETTY ($950 & UNDER),59,M,508,FRAT HOUSE/SORORITY/DORMITORY,Invest Cont,34.0542,-118.2566
200117177,08/31/2020 12:00:00 AM,08/29/2020 12:00:00 AM,220,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,M,101,STREET,Invest Cont,34.0437,-118.2582
200317330,09/14/2020 12:00:00 AM,09-12-2020 00:00,2000,Southwest,1,480,BIKE - STOLEN,24,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0328,-118.2865
200209078,04/17/2020 12:00:00 AM,04/16/2020 12:00:00 AM,1430,Rampart,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",19,X,704,ELEMENTARY SCHOOL,Invest Cont,34.0555,-118.2725
201015278,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,335,West Valley,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),49,M,101,STREET,Invest Cont,34.1515,-118.5036
200805781,02-09-2020 00:00,02-09-2020 00:00,1450,West LA,2,946,OTHER MISCELLANEOUS CRIME,37,M,101,STREET,Invest Cont,34.0432,-118.3796
200614702,08/30/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1400,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",72,M,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.098,-118.3201
200804066,01-02-2020 00:00,01-02-2020 00:00,1300,West LA,1,330,BURGLARY FROM VEHICLE,28,F,707,GARAGE/CARPORT,Invest Cont,34.0505,-118.465
200218813,12/20/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1900,Rampart,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.0653,-118.2725
200206644,02/22/2020 12:00:00 AM,02/21/2020 12:00:00 AM,1900,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0606,-118.2672
200321043,11/28/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1900,Southwest,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0163,-118.3523
200214459,09-01-2020 00:00,08/31/2020 12:00:00 AM,1900,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0677,-118.2731
200908604,04/18/2020 12:00:00 AM,04/15/2020 12:00:00 AM,1800,Van Nuys,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34,M,101,STREET,Invest Cont,34.2048,-118.4443
200300900,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,615,Southwest,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",32,F,101,STREET,Invest Cont,34.0038,-118.2827
201116834,12/21/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1800,Northeast,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),56,M,101,STREET,Invest Cont,34.1302,-118.2174
200709995,06-04-2020 00:00,05/30/2020 12:00:00 AM,1830,Wilshire,1,310,BURGLARY,46,M,403,DRUG STORE,Invest Cont,34.0715,-118.3764
201105237,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,2300,Northeast,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),28,F,101,STREET,Invest Cont,34.0819,-118.2649
200608036,03/17/2020 12:00:00 AM,03/17/2020 12:00:00 AM,430,Hollywood,1,220,ATTEMPTED ROBBERY,34,M,114,TAXI,Invest Cont,34.0935,-118.3266
201107149,03-10-2020 00:00,03-09-2020 00:00,1300,Northeast,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0963,-118.2431
200321894,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1510,Southwest,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,42,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0246,-118.3032
200906541,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,625,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,45,F,801,MTA BUS,Invest Cont,34.1685,-118.4659
200613058,07/25/2020 12:00:00 AM,07-06-2020 00:00,1300,Hollywood,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.1037,-118.3659
200113642,06/19/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1500,Central,2,624,BATTERY - SIMPLE ASSAULT,24,F,403,DRUG STORE,Invest Cont,34.0491,-118.2558
200311722,05/21/2020 12:00:00 AM,05/20/2020 12:00:00 AM,2230,Southwest,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,13,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0055,-118.2872
200619000,12-08-2020 00:00,11/28/2020 12:00:00 AM,1550,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1017,-118.3562
200917659,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,1230,Van Nuys,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,15,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.203,-118.4514
201224609,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,1730,77th Street,2,903,CONTEMPT OF COURT,14,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.9997,-118.2849
200716993,12-11-2020 00:00,12-03-2020 00:00,1630,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),19,M,405,CLOTHING STORE,Invest Cont,34.0734,-118.3765
200508338,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,515,Harbor,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),51,M,101,STREET,Invest Cont,33.7442,-118.2901
200511333,07-02-2020 00:00,07-02-2020 00:00,700,Harbor,1,310,BURGLARY,0,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,33.7397,-118.2835
201116110,11/27/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1330,Northeast,1,480,BIKE - STOLEN,46,M,121,YARD (RESIDENTIAL/BUSINESS),Invest Cont,34.0908,-118.2984
200607338,03-04-2020 00:00,01/20/2020 12:00:00 AM,1700,Hollywood,2,661,UNAUTHORIZED COMPUTER ACCESS,50,F,203,OTHER BUSINESS,Invest Cont,34.098,-118.3332
200918506,12/16/2020 12:00:00 AM,12/14/2020 12:00:00 AM,1200,Van Nuys,2,354,THEFT OF IDENTITY,45,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1867,-118.4567
200109159,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1330,Central,2,624,BATTERY - SIMPLE ASSAULT,47,M,402,MARKET,Invest Cont,34.051,-118.248
200212860,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2250,Rampart,1,440,THEFT PLAIN - PETTY ($950 & UNDER),38,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0729,-118.2757
201007656,03/29/2020 12:00:00 AM,03-05-2020 00:00,2010,West Valley,2,662,"BUNCO, GRAND THEFT",46,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.2165,-118.5287
200516945,11/21/2020 12:00:00 AM,11-12-2020 00:00,1900,Harbor,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.7976,-118.2385
200114101,06/29/2020 12:00:00 AM,06/29/2020 12:00:00 AM,700,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0429,-118.2462
200619576,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1810,Hollywood,1,210,ROBBERY,0,X,403,DRUG STORE,Invest Cont,34.1038,-118.3151
200617466,11-01-2020 00:00,10/31/2020 12:00:00 AM,1700,Hollywood,1,330,BURGLARY FROM VEHICLE,63,M,101,STREET,Invest Cont,34.1015,-118.3417
201014693,11-03-2020 00:00,11-03-2020 00:00,1330,West Valley,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,M,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",Adult Arrest,34.2206,-118.4982
200604022,01-01-2020 00:00,01-01-2020 00:00,2030,Hollywood,1,350,"THEFT, PERSON",52,M,101,STREET,Invest Cont,34.0886,-118.3027
200615861,09/25/2020 12:00:00 AM,09/24/2020 12:00:00 AM,2050,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,M,116,OTHER/OUTSIDE,Invest Cont,34.0998,-118.349
200504333,01-08-2020 00:00,01-08-2020 00:00,805,Harbor,1,510,VEHICLE - STOLEN,0,,103,ALLEY,Invest Cont,33.7324,-118.2924
201108056,04-06-2020 00:00,04-05-2020 00:00,1350,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,402,MARKET,Invest Cont,34.1113,-118.1893
200414980,11/17/2020 12:00:00 AM,11-02-2020 00:00,1600,Hollenbeck,1,330,BURGLARY FROM VEHICLE,41,M,507,CONDOMINIUM/TOWNHOUSE,Invest Cont,34.0976,-118.1839
201109104,05-07-2020 00:00,04/28/2020 12:00:00 AM,30,Northeast,1,330,BURGLARY FROM VEHICLE,34,F,101,STREET,Invest Cont,34.1054,-118.283
200716544,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1718,Wilshire,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.0761,-118.3742
200116319,08/13/2020 12:00:00 AM,08-12-2020 00:00,2030,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,54,F,102,SIDEWALK,Adult Other,34.0454,-118.2422
200216270,10/17/2020 12:00:00 AM,10-10-2020 00:00,2000,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0441,-118.2735
201300955,09-01-2020 00:00,09-01-2020 00:00,2030,Newton,1,210,ROBBERY,0,M,418,,Invest Cont,33.9802,-118.2739
201105774,02-11-2020 00:00,02-10-2020 00:00,1000,Northeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,M,701,HOSPITAL,Adult Arrest,34.0956,-118.2918
200105425,01/22/2020 12:00:00 AM,01/22/2020 12:00:00 AM,5,Central,1,440,THEFT PLAIN - PETTY ($950 & UNDER),61,M,210,RESTAURANT/FAST FOOD,Invest Cont,34.0552,-118.2322
201222212,10-08-2020 00:00,10-08-2020 00:00,930,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",64,F,501,SINGLE FAMILY DWELLING,Adult Arrest,34.0028,-118.3113
200907147,03-09-2020 00:00,03-08-2020 00:00,1830,Van Nuys,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),41,F,101,STREET,Invest Cont,34.1613,-118.4486
